cost_id,employee_id,month,dept_id,level_code,cost_center,base_salary,bonus,overtime_pay,social_security_co,housing_fund_co,other_cost,total_cost
27948,E01665,2025-08,D09,L5,D09,28200.0,0.0,545.05,5640.0,3384.0,242.38,38011.43
27949,E01666,2025-08,D01,L2,D01,10600.0,0.0,474.05,2120.0,1272.0,204.13,14670.18
27950,E01667,2025-08,D01,L2,D01,10500.0,0.0,270.84,2100.0,1260.0,376.78,14507.62
27951,E01668,2025-08,D04,L4,D04,23300.0,0.0,176.29,4660.0,2796.0,87.75,31020.04
27952,E01669,2025-08,D05,L4,D05,20000.0,0.0,389.76,4000.0,2400.0,296.07,27085.83
27953,E01670,2025-08,D06,L2,D06,10100.0,0.0,21.67,2020.0,1212.0,214.27,13567.94
27954,E01671,2025-08,D01,L1,D01,8700.0,0.0,343.97,1740.0,1044.0,314.39,12142.36
27955,E01672,2025-08,D01,L1,D01,9300.0,0.0,268.75,1860.0,1116.0,242.03,12786.78
27956,E01673,2025-08,D02,L4,D02,21400.0,0.0,416.18,4280.0,2568.0,326.19,28990.37
27957,E01675,2025-08,D01,L4,D01,20100.0,0.0,394.66,4020.0,2412.0,117.29,27043.95
27958,E01676,2025-08,D12,L4,D12,21700.0,0.0,424.81,4340.0,2604.0,82.32,29151.13
27959,E01677,2025-08,D02,L6,D02,46800.0,0.0,402.32,9360.0,5616.0,241.47,62419.79
27960,E01678,2025-08,D01,L3,D01,14100.0,0.0,449.26,2820.0,1692.0,276.04,19337.3
27961,E01679,2025-08,D07,L2,D07,10300.0,0.0,201.63,2060.0,1236.0,348.46,14146.09
27962,E01680,2025-08,D02,L2,D02,9900.0,0.0,94.61,1980.0,1188.0,53.25,13215.86
27963,E01683,2025-08,D03,L2,D03,12800.0,0.0,187.7,2560.0,1536.0,235.57,17319.27
27964,E01684,2025-08,D11,L6,D11,39800.0,0.0,549.13,7960.0,4776.0,363.98,53449.11
27965,E01686,2025-08,D12,L3,D12,15000.0,0.0,34.35,3000.0,1800.0,188.3,20022.65
27966,E01689,2025-08,D07,L4,D07,21600.0,0.0,363.81,4320.0,2592.0,373.57,29249.38
27967,E01690,2025-08,D07,L3,D07,14300.0,0.0,61.04,2860.0,1716.0,107.24,19044.28
27968,E01692,2025-08,D01,L2,D01,11900.0,0.0,385.35,2380.0,1428.0,125.84,16219.19
27969,E01693,2025-08,D06,L2,D06,12800.0,0.0,214.84,2560.0,1536.0,163.23,17274.07
27970,E01694,2025-08,D03,L3,D03,15500.0,0.0,349.12,3100.0,1860.0,69.03,20878.15
27971,E01695,2025-08,D06,L2,D06,10200.0,0.0,28.48,2040.0,1224.0,164.98,13657.46
27972,E01696,2025-08,D03,L1,D03,7400.0,0.0,367.12,1480.0,888.0,233.93,10369.05
27973,E01697,2025-08,D05,L3,D05,14100.0,0.0,190.71,2820.0,1692.0,306.29,19109.0
27974,E01698,2025-08,D03,L4,D03,24600.0,0.0,878.91,4920.0,2952.0,246.79,33597.7
27975,E01699,2025-08,D10,L5,D10,30300.0,0.0,594.53,6060.0,3636.0,71.85,40662.38
27976,E01701,2025-08,D01,L1,D01,8400.0,0.0,23.94,1680.0,1008.0,203.96,11315.9
27977,E01702,2025-08,D06,L5,D06,27800.0,0.0,410.67,5560.0,3336.0,155.75,37262.42
27978,E01704,2025-08,D04,L2,D04,9500.0,0.0,64.61,1900.0,1140.0,94.35,12698.96
27979,E01705,2025-08,D02,L5,D02,30500.0,0.0,304.17,6100.0,3660.0,112.51,40676.68
27980,E01706,2025-08,D07,L3,D07,17900.0,0.0,157.04,3580.0,2148.0,169.25,23954.29
27981,E01707,2025-08,D07,L2,D07,9100.0,0.0,131.32,1820.0,1092.0,148.37,12291.69
27982,E01708,2025-08,D11,L5,D11,34600.0,0.0,116.9,6920.0,4152.0,155.1,45944.0
27983,E01709,2025-08,D08,L2,D08,9900.0,0.0,22.36,1980.0,1188.0,392.03,13482.39
27984,E01710,2025-08,D11,L5,D11,33500.0,0.0,72.33,6700.0,4020.0,384.72,44677.05
27985,E01711,2025-08,D03,L7,D03,75800.0,0.0,2064.49,15160.0,9096.0,393.44,102513.93
27986,E01713,2025-08,D02,L2,D02,13400.0,0.0,38.78,2680.0,1608.0,318.43,18045.21
27987,E01714,2025-08,D07,L1,D07,9600.0,0.0,106.54,1920.0,1152.0,202.4,12980.94
27988,E01715,2025-08,D01,L3,D01,15300.0,0.0,41.37,3060.0,1836.0,163.19,20400.56
27989,E01716,2025-08,D01,L4,D01,18800.0,0.0,415.36,3760.0,2256.0,365.76,25597.12
27990,E01717,2025-08,D07,L6,D07,45000.0,0.0,201.22,9000.0,5400.0,72.21,59673.43
27991,E01718,2025-08,D05,L2,D05,9100.0,0.0,226.33,1820.0,1092.0,199.92,12438.25
27992,E01719,2025-08,D05,L3,D05,14800.0,0.0,253.65,2960.0,1776.0,174.87,19964.52
27993,E01720,2025-08,D12,L2,D12,9900.0,0.0,39.44,1980.0,1188.0,160.42,13267.86
27994,E01721,2025-08,D01,L3,D01,18700.0,0.0,974.45,3740.0,2244.0,111.13,25769.58
27995,E01722,2025-08,D02,L6,D02,41200.0,0.0,374.79,8240.0,4944.0,270.94,55029.73
27996,E01723,2025-08,D01,L2,D01,12200.0,0.0,524.53,2440.0,1464.0,293.49,16922.02
27997,E01724,2025-08,D03,L2,D03,9100.0,0.0,110.68,1820.0,1092.0,190.9,12313.58
27998,E01725,2025-08,D02,L6,D02,36700.0,0.0,701.23,7340.0,4404.0,144.39,49289.62
27999,E01726,2025-08,D01,L2,D01,12400.0,0.0,344.81,2480.0,1488.0,254.13,16966.94
28000,E01729,2025-08,D02,L3,D02,15200.0,0.0,279.19,3040.0,1824.0,348.3,20691.49
28001,E01730,2025-08,D01,L2,D01,11400.0,0.0,561.66,2280.0,1368.0,385.28,15994.94
28002,E01731,2025-08,D08,L3,D08,18800.0,0.0,167.89,3760.0,2256.0,353.77,25337.66
28003,E01732,2025-08,D09,L1,D09,9300.0,0.0,85.97,1860.0,1116.0,292.55,12654.52
28004,E01734,2025-08,D11,L1,D11,7100.0,0.0,11.57,1420.0,852.0,226.48,9610.05
28005,E01735,2025-08,D12,L1,D12,8800.0,0.0,68.97,1760.0,1056.0,380.13,12065.1
28006,E01736,2025-08,D01,L3,D01,16200.0,0.0,920.61,3240.0,1944.0,58.31,22362.92
28007,E01737,2025-08,D01,L3,D01,16400.0,0.0,738.56,3280.0,1968.0,50.06,22436.62
28008,E01738,2025-08,D11,L4,D11,23400.0,0.0,134.13,4680.0,2808.0,67.31,31089.44
28009,E01739,2025-08,D06,L6,D06,35300.0,0.0,674.93,7060.0,4236.0,61.55,47332.48
28010,E01740,2025-08,D11,L4,D11,22600.0,0.0,151.41,4520.0,2712.0,83.22,30066.63
28011,E01741,2025-08,D02,L1,D02,8700.0,0.0,129.84,1740.0,1044.0,285.73,11899.57
28012,E01742,2025-08,D03,L2,D03,10600.0,0.0,125.79,2120.0,1272.0,390.5,14508.29
28013,E01744,2025-08,D01,L4,D01,23100.0,0.0,4.76,4620.0,2772.0,168.74,30665.5
28014,E01745,2025-08,D06,L5,D06,30800.0,0.0,111.85,6160.0,3696.0,151.8,40919.65
28015,E01746,2025-08,D01,L6,D01,48600.0,0.0,372.4,9720.0,5832.0,365.67,64890.07
28016,E01747,2025-08,D02,L3,D02,13800.0,0.0,208.02,2760.0,1656.0,163.06,18587.08
28017,E01748,2025-08,D05,L2,D05,10600.0,0.0,141.61,2120.0,1272.0,53.54,14187.15
28018,E01749,2025-08,D05,L4,D05,24700.0,0.0,357.63,4940.0,2964.0,390.49,33352.12
28019,E01750,2025-08,D02,L1,D02,8900.0,0.0,93.24,1780.0,1068.0,220.76,12062.0
28020,E01752,2025-08,D07,L1,D07,7500.0,0.0,114.73,1500.0,900.0,299.99,10314.72
28021,E01753,2025-08,D03,L1,D03,8600.0,0.0,43.39,1720.0,1032.0,270.22,11665.61
28022,E01755,2025-08,D04,L4,D04,25700.0,0.0,310.09,5140.0,3084.0,184.49,34418.58
28023,E01756,2025-08,D10,L1,D10,6600.0,0.0,29.63,1320.0,792.0,396.46,9138.09
28024,E01757,2025-08,D07,L7,D07,62800.0,0.0,274.95,12560.0,7536.0,292.47,83463.42
28025,E01758,2025-08,D01,L5,D01,31600.0,0.0,301.19,6320.0,3792.0,290.41,42303.6
28026,E01759,2025-08,D03,L1,D03,9400.0,0.0,490.86,1880.0,1128.0,97.92,12996.78
28027,E01761,2025-08,D01,L2,D01,10700.0,0.0,128.62,2140.0,1284.0,68.33,14320.95
28028,E01762,2025-08,D03,L1,D03,7000.0,0.0,51.87,1400.0,840.0,355.05,9646.92
28029,E01763,2025-08,D01,L1,D01,8200.0,0.0,245.98,1640.0,984.0,334.42,11404.4
28030,E01764,2025-08,D04,L2,D04,10300.0,0.0,27.21,2060.0,1236.0,372.38,13995.59
28031,E01767,2025-08,D01,L4,D01,20300.0,0.0,597.0,4060.0,2436.0,106.26,27499.26
28032,E01769,2025-08,D01,L3,D01,13900.0,0.0,559.69,2780.0,1668.0,249.42,19157.11
28033,E01770,2025-08,D02,L1,D02,8600.0,0.0,41.52,1720.0,1032.0,109.34,11502.86
28034,E01772,2025-08,D10,L6,D10,40600.0,0.0,179.71,8120.0,4872.0,236.26,54007.97
28035,E01773,2025-08,D01,L2,D01,10300.0,0.0,383.38,2060.0,1236.0,189.13,14168.51
28036,E01774,2025-08,D07,L1,D07,8400.0,0.0,97.52,1680.0,1008.0,286.39,11471.91
28037,E01775,2025-08,D03,L1,D03,8500.0,0.0,288.55,1700.0,1020.0,310.95,11819.5
28038,E01776,2025-08,D02,L1,D02,6800.0,0.0,125.9,1360.0,816.0,92.84,9194.74
28039,E01778,2025-08,D06,L1,D06,8100.0,0.0,55.5,1620.0,972.0,312.31,11059.81
28040,E01779,2025-08,D01,L1,D01,7400.0,0.0,263.83,1480.0,888.0,311.37,10343.2
28041,E01780,2025-08,D07,L3,D07,15600.0,0.0,13.01,3120.0,1872.0,181.27,20786.28
28042,E01781,2025-08,D08,L6,D08,39500.0,0.0,472.23,7900.0,4740.0,383.97,52996.2
28043,E01782,2025-08,D06,L1,D06,9400.0,0.0,30.35,1880.0,1128.0,378.45,12816.8
28044,E01783,2025-08,D01,L5,D01,34500.0,0.0,1606.05,6900.0,4140.0,74.68,47220.73
28045,E01784,2025-08,D05,L1,D05,7500.0,0.0,387.88,1500.0,900.0,363.73,10651.61
28046,E01785,2025-08,D12,L1,D12,7300.0,0.0,87.56,1460.0,876.0,174.72,9898.28
28047,E01786,2025-08,D04,L3,D04,17800.0,0.0,141.15,3560.0,2136.0,314.67,23951.82
28048,E01787,2025-08,D02,L1,D02,7500.0,0.0,114.8,1500.0,900.0,398.78,10413.58
28049,E01788,2025-08,D06,L1,D06,7400.0,0.0,102.63,1480.0,888.0,215.07,10085.7
28050,E01789,2025-08,D08,L5,D08,32100.0,0.0,562.87,6420.0,3852.0,336.88,43271.75
28051,E01791,2025-08,D04,L2,D04,9700.0,0.0,62.28,1940.0,1164.0,75.2,12941.48
28052,E01793,2025-08,D01,L1,D01,9100.0,0.0,74.43,1820.0,1092.0,284.19,12370.62
28053,E01794,2025-08,D11,L4,D11,25800.0,0.0,397.11,5160.0,3096.0,148.3,34601.41
28054,E01795,2025-08,D09,L4,D09,21400.0,0.0,192.99,4280.0,2568.0,127.75,28568.74
28055,E01796,2025-08,D02,L2,D02,9300.0,0.0,184.6,1860.0,1116.0,332.78,12793.38
28056,E01798,2025-08,D01,L3,D01,17000.0,0.0,955.59,3400.0,2040.0,160.32,23555.91
28057,E01799,2025-08,D03,L2,D03,10200.0,0.0,256.14,2040.0,1224.0,344.67,14064.81
28058,E01800,2025-08,D03,L1,D03,7900.0,0.0,142.55,1580.0,948.0,257.63,10828.18
28059,E01803,2025-08,D02,L1,D02,8200.0,0.0,91.01,1640.0,984.0,391.03,11306.04
28060,E01804,2025-08,D02,L5,D02,27000.0,0.0,125.9,5400.0,3240.0,150.33,35916.23
28061,E01805,2025-08,D03,L3,D03,18500.0,0.0,53.95,3700.0,2220.0,111.17,24585.12
28062,E01806,2025-08,D05,L4,D05,26300.0,0.0,108.61,5260.0,3156.0,69.34,34893.95
28063,E01809,2025-08,D03,L1,D03,9200.0,0.0,285.71,1840.0,1104.0,103.68,12533.39
28064,E01810,2025-08,D01,L5,D01,28200.0,0.0,1101.34,5640.0,3384.0,305.72,38631.06
28065,E01811,2025-08,D01,L3,D01,16500.0,0.0,65.61,3300.0,1980.0,244.19,22089.8
28066,E01812,2025-08,D01,L4,D01,20800.0,0.0,130.6,4160.0,2496.0,156.28,27742.88
28067,E01813,2025-08,D11,L5,D11,25400.0,0.0,30.05,5080.0,3048.0,194.39,33752.44
28068,E01814,2025-08,D02,L3,D02,15300.0,0.0,256.76,3060.0,1836.0,115.42,20568.18
28069,E01815,2025-08,D12,L1,D12,7100.0,0.0,75.28,1420.0,852.0,356.8,9804.08
28070,E01816,2025-08,D03,L4,D03,19500.0,0.0,621.76,3900.0,2340.0,336.35,26698.11
28071,E01817,2025-08,D01,L4,D01,25300.0,0.0,683.09,5060.0,3036.0,380.7,34459.79
28072,E01818,2025-08,D02,L5,D02,29600.0,0.0,464.76,5920.0,3552.0,365.5,39902.26
28073,E01820,2025-08,D03,L2,D03,10200.0,0.0,212.61,2040.0,1224.0,385.21,14061.82
28074,E01821,2025-08,D05,L4,D05,23100.0,0.0,974.38,4620.0,2772.0,263.31,31729.69
28075,E01822,2025-08,D01,L2,D01,9200.0,0.0,474.54,1840.0,1104.0,143.02,12761.56
28076,E01823,2025-08,D04,L2,D04,11700.0,0.0,214.38,2340.0,1404.0,255.01,15913.39
28077,E01825,2025-08,D09,L1,D09,8600.0,0.0,163.75,1720.0,1032.0,160.78,11676.53
28078,E01826,2025-08,D01,L3,D01,14800.0,0.0,304.51,2960.0,1776.0,159.56,20000.07
28079,E01827,2025-08,D01,L2,D01,10000.0,0.0,258.74,2000.0,1200.0,365.31,13824.05
28080,E01829,2025-08,D01,L2,D01,9200.0,0.0,388.36,1840.0,1104.0,76.11,12608.47
28081,E01830,2025-08,D12,L4,D12,18100.0,0.0,91.07,3620.0,2172.0,350.74,24333.81
28082,E01832,2025-08,D10,L3,D10,13200.0,0.0,120.99,2640.0,1584.0,108.65,17653.64
28083,E01833,2025-08,D01,L5,D01,30900.0,0.0,1034.77,6180.0,3708.0,214.87,42037.64
28084,E01834,2025-08,D04,L5,D04,25800.0,0.0,115.27,5160.0,3096.0,153.02,34324.29
28085,E01835,2025-08,D06,L4,D06,20600.0,0.0,248.71,4120.0,2472.0,153.88,27594.59
28086,E01837,2025-08,D04,L2,D04,10800.0,0.0,206.78,2160.0,1296.0,55.84,14518.62
28087,E01838,2025-08,D02,L1,D02,7700.0,0.0,10.54,1540.0,924.0,259.67,10434.21
28088,E01839,2025-08,D01,L2,D01,10000.0,0.0,386.07,2000.0,1200.0,346.89,13932.96
28089,E01840,2025-08,D03,L5,D03,32100.0,0.0,1142.0,6420.0,3852.0,61.55,43575.55
28090,E01841,2025-08,D02,L2,D02,12000.0,0.0,237.84,2400.0,1440.0,255.85,16333.69
28091,E01842,2025-08,D12,L3,D12,14800.0,0.0,71.54,2960.0,1776.0,122.0,19729.54
28092,E01843,2025-08,D01,L2,D01,10300.0,0.0,370.46,2060.0,1236.0,133.16,14099.62
28093,E01845,2025-08,D01,L1,D01,8200.0,0.0,42.92,1640.0,984.0,84.76,10951.68
28094,E01846,2025-08,D03,L1,D03,9100.0,0.0,104.92,1820.0,1092.0,306.06,12422.98
28095,E01847,2025-08,D05,L1,D05,8800.0,0.0,303.9,1760.0,1056.0,259.26,12179.16
28096,E01848,2025-08,D01,L5,D01,27800.0,0.0,341.24,5560.0,3336.0,148.61,37185.85
28097,E01849,2025-08,D06,L3,D06,17000.0,0.0,257.71,3400.0,2040.0,157.5,22855.21
28098,E01850,2025-08,D05,L3,D05,15500.0,0.0,84.9,3100.0,1860.0,334.6,20879.5
28099,E01851,2025-08,D01,L1,D01,8800.0,0.0,346.41,1760.0,1056.0,392.68,12355.09
28100,E01852,2025-08,D01,L3,D01,17900.0,0.0,459.43,3580.0,2148.0,97.05,24184.48
28101,E01853,2025-08,D01,L2,D01,11400.0,0.0,200.83,2280.0,1368.0,209.41,15458.24
28102,E01855,2025-08,D11,L6,D11,47700.0,0.0,403.42,9540.0,5724.0,188.69,63556.11
28103,E01856,2025-08,D01,L1,D01,7000.0,0.0,95.45,1400.0,840.0,225.59,9561.04
28104,E01857,2025-08,D07,L1,D07,8700.0,0.0,25.75,1740.0,1044.0,294.31,11804.06
28105,E01858,2025-08,D03,L4,D03,18800.0,0.0,848.13,3760.0,2256.0,155.94,25820.07
28106,E01860,2025-08,D05,L2,D05,12400.0,0.0,596.36,2480.0,1488.0,372.53,17336.89
28107,E01861,2025-08,D01,L6,D01,44400.0,0.0,1800.23,8880.0,5328.0,389.33,60797.56
28108,E01862,2025-08,D01,L1,D01,7500.0,0.0,188.95,1500.0,900.0,259.22,10348.17
28109,E01863,2025-08,D03,L3,D03,17900.0,0.0,626.2,3580.0,2148.0,270.17,24524.37
28110,E01864,2025-08,D03,L3,D03,16700.0,0.0,747.04,3340.0,2004.0,107.36,22898.4
28111,E01865,2025-08,D01,L7,D01,69700.0,0.0,751.64,13940.0,8364.0,89.42,92845.06
28112,E01866,2025-08,D03,L4,D03,24000.0,0.0,1060.29,4800.0,2880.0,362.72,33103.01
28113,E01867,2025-08,D11,L1,D11,9000.0,0.0,19.98,1800.0,1080.0,235.21,12135.19
28114,E01868,2025-08,D01,L4,D01,25000.0,0.0,1340.07,5000.0,3000.0,151.74,34491.81
28115,E01869,2025-08,D01,L2,D01,9800.0,0.0,129.74,1960.0,1176.0,369.6,13435.34
28116,E01871,2025-08,D02,L1,D02,8900.0,0.0,51.73,1780.0,1068.0,280.84,12080.57
28117,E01872,2025-08,D08,L6,D08,48700.0,0.0,428.82,9740.0,5844.0,96.95,64809.77
28118,E01874,2025-08,D02,L1,D02,7500.0,0.0,20.89,1500.0,900.0,109.07,10029.96
28119,E01875,2025-08,D07,L1,D07,8400.0,0.0,114.01,1680.0,1008.0,57.63,11259.64
28120,E01876,2025-08,D09,L1,D09,9400.0,0.0,96.37,1880.0,1128.0,108.89,12613.26
28121,E01877,2025-08,D08,L4,D08,22800.0,0.0,400.58,4560.0,2736.0,147.64,30644.22
28122,E01878,2025-08,D06,L1,D06,9100.0,0.0,32.67,1820.0,1092.0,89.38,12134.05
28123,E01879,2025-08,D01,L4,D01,21100.0,0.0,1150.05,4220.0,2532.0,120.99,29123.04
28124,E01880,2025-08,D01,L1,D01,7200.0,0.0,287.02,1440.0,864.0,166.28,9957.3
28125,E01883,2025-08,D02,L2,D02,12800.0,0.0,183.98,2560.0,1536.0,228.36,17308.34
28126,E01884,2025-08,D03,L5,D03,32300.0,0.0,819.26,6460.0,3876.0,147.14,43602.4
28127,E01885,2025-08,D04,L3,D04,15800.0,0.0,92.13,3160.0,1896.0,281.46,21229.59
28128,E01886,2025-08,D03,L2,D03,12600.0,0.0,447.62,2520.0,1512.0,310.19,17389.81
28129,E01887,2025-08,D05,L6,D05,37100.0,0.0,1651.67,7420.0,4452.0,98.15,50721.82
28130,E01888,2025-08,D02,L4,D02,24000.0,0.0,440.59,4800.0,2880.0,398.9,32519.49
28131,E01890,2025-08,D10,L1,D10,8200.0,0.0,149.76,1640.0,984.0,60.43,11034.19
28132,E01891,2025-08,D02,L2,D02,11400.0,0.0,0.25,2280.0,1368.0,246.51,15294.76
28133,E01892,2025-08,D02,L1,D02,9300.0,0.0,152.99,1860.0,1116.0,291.12,12720.11
28134,E01894,2025-08,D08,L2,D08,11600.0,0.0,71.56,2320.0,1392.0,255.32,15638.88
28135,E01895,2025-08,D01,L1,D01,9600.0,0.0,333.46,1920.0,1152.0,278.51,13283.97
28136,E01896,2025-08,D01,L4,D01,17300.0,0.0,910.9,3460.0,2076.0,70.5,23817.4
28137,E01897,2025-08,D03,L3,D03,17300.0,0.0,761.88,3460.0,2076.0,217.02,23814.9
28138,E01898,2025-08,D04,L1,D04,6600.0,0.0,84.42,1320.0,792.0,372.31,9168.73
28139,E01899,2025-08,D01,L1,D01,7800.0,0.0,380.45,1560.0,936.0,51.66,10728.11
28140,E01900,2025-08,D01,L1,D01,8500.0,0.0,131.7,1700.0,1020.0,312.84,11664.54
28141,E01901,2025-08,D02,L3,D02,13300.0,0.0,24.74,2660.0,1596.0,372.56,17953.3
28142,E01902,2025-08,D12,L2,D12,12200.0,0.0,199.15,2440.0,1464.0,267.02,16570.17
28143,E01903,2025-08,D03,L3,D03,18700.0,0.0,464.89,3740.0,2244.0,225.33,25374.22
28144,E01904,2025-08,D03,L2,D03,9500.0,0.0,187.55,1900.0,1140.0,117.96,12845.51
28145,E01905,2025-08,D01,L1,D01,8500.0,0.0,86.85,1700.0,1020.0,138.64,11445.49
28146,E01906,2025-08,D04,L3,D04,14400.0,0.0,114.41,2880.0,1728.0,275.85,19398.26
28147,E01908,2025-08,D05,L3,D05,17100.0,0.0,447.03,3420.0,2052.0,279.48,23298.51
28148,E01909,2025-08,D02,L1,D02,7300.0,0.0,16.85,1460.0,876.0,133.88,9786.73
28149,E01910,2025-08,D03,L2,D03,10600.0,0.0,528.93,2120.0,1272.0,286.86,14807.79
28150,E01911,2025-08,D01,L6,D01,35200.0,0.0,1081.18,7040.0,4224.0,56.9,47602.08
28151,E01912,2025-08,D01,L7,D01,58300.0,0.0,2653.15,11660.0,6996.0,288.91,79898.06
28152,E01913,2025-08,D01,L2,D01,11700.0,0.0,456.54,2340.0,1404.0,360.63,16261.17
28153,E01914,2025-08,D11,L5,D11,25800.0,0.0,58.61,5160.0,3096.0,247.63,34362.24
28154,E01915,2025-08,D04,L1,D04,7600.0,0.0,111.08,1520.0,912.0,217.39,10360.47
28155,E01916,2025-08,D03,L3,D03,14700.0,0.0,842.17,2940.0,1764.0,222.4,20468.57
28156,E01917,2025-08,D03,L1,D03,8900.0,0.0,306.21,1780.0,1068.0,72.28,12126.49
28157,E01918,2025-08,D09,L2,D09,12700.0,0.0,167.6,2540.0,1524.0,351.61,17283.21
28158,E01919,2025-08,D01,L3,D01,15500.0,0.0,605.32,3100.0,1860.0,334.66,21399.98
28159,E01920,2025-08,D04,L4,D04,25800.0,0.0,50.64,5160.0,3096.0,201.81,34308.45
28160,E01921,2025-08,D02,L5,D02,28200.0,0.0,12.01,5640.0,3384.0,67.95,37303.96
28161,E01922,2025-08,D01,L3,D01,14500.0,0.0,356.82,2900.0,1740.0,305.19,19802.01
28162,E01923,2025-08,D03,L1,D03,8500.0,0.0,202.49,1700.0,1020.0,224.31,11646.8
28163,E01925,2025-08,D12,L1,D12,7500.0,0.0,66.25,1500.0,900.0,228.47,10194.72
28164,E01927,2025-08,D01,L6,D01,36200.0,0.0,448.0,7240.0,4344.0,280.2,48512.2
28165,E01929,2025-08,D05,L6,D05,39700.0,0.0,2079.06,7940.0,4764.0,240.68,54723.74
28166,E01930,2025-08,D07,L3,D07,15900.0,0.0,251.52,3180.0,1908.0,245.08,21484.6
28167,E01931,2025-08,D09,L1,D09,8800.0,0.0,85.0,1760.0,1056.0,83.76,11784.76
28168,E01932,2025-08,D07,L2,D07,12100.0,0.0,201.56,2420.0,1452.0,334.33,16507.89
28169,E01933,2025-08,D01,L3,D01,15500.0,0.0,131.07,3100.0,1860.0,104.29,20695.36
28170,E01934,2025-08,D01,L2,D01,12300.0,0.0,546.56,2460.0,1476.0,340.94,17123.5
28171,E01935,2025-08,D03,L3,D03,19000.0,0.0,149.84,3800.0,2280.0,312.67,25542.51
28172,E01936,2025-08,D12,L1,D12,8200.0,0.0,75.14,1640.0,984.0,85.36,10984.5
28173,E01937,2025-08,D03,L4,D03,18200.0,0.0,169.62,3640.0,2184.0,360.94,24554.56
28174,E01938,2025-08,D01,L2,D01,12400.0,0.0,208.43,2480.0,1488.0,182.86,16759.29
28175,E01939,2025-08,D01,L3,D01,13600.0,0.0,21.52,2720.0,1632.0,349.69,18323.21
28176,E01940,2025-08,D03,L3,D03,17300.0,0.0,98.79,3460.0,2076.0,389.01,23323.8
28177,E01941,2025-08,D05,L1,D05,9200.0,0.0,227.37,1840.0,1104.0,202.12,12573.49
28178,E01942,2025-08,D05,L1,D05,9300.0,0.0,398.83,1860.0,1116.0,368.18,13043.01
28179,E01943,2025-08,D05,L4,D05,23000.0,0.0,1095.12,4600.0,2760.0,343.61,31798.73
28180,E01945,2025-08,D09,L1,D09,7900.0,0.0,28.44,1580.0,948.0,364.77,10821.21
28181,E01946,2025-08,D01,L6,D01,44600.0,0.0,2418.7,8920.0,5352.0,223.09,61513.79
28182,E01948,2025-08,D01,L2,D01,12500.0,0.0,677.88,2500.0,1500.0,96.08,17273.96
28183,E01949,2025-08,D03,L4,D03,23100.0,0.0,233.98,4620.0,2772.0,286.92,31012.9
28184,E01950,2025-08,D04,L4,D04,23200.0,0.0,269.86,4640.0,2784.0,119.6,31013.46
28185,E01951,2025-08,D03,L4,D03,22500.0,0.0,153.75,4500.0,2700.0,375.59,30229.34
28186,E01952,2025-08,D11,L3,D11,14200.0,0.0,276.92,2840.0,1704.0,117.45,19138.37
28187,E01954,2025-08,D01,L2,D01,11600.0,0.0,200.17,2320.0,1392.0,53.28,15565.45
28188,E01955,2025-08,D03,L4,D03,19500.0,0.0,381.43,3900.0,2340.0,372.45,26493.88
28189,E01956,2025-08,D05,L3,D05,13200.0,0.0,547.73,2640.0,1584.0,82.64,18054.37
28190,E01957,2025-08,D01,L2,D01,11600.0,0.0,399.13,2320.0,1392.0,345.66,16056.79
28191,E01958,2025-08,D01,L2,D01,13400.0,0.0,580.97,2680.0,1608.0,379.29,18648.26
28192,E01959,2025-08,D03,L4,D03,23100.0,0.0,1327.08,4620.0,2772.0,215.62,32034.7
28193,E01960,2025-08,D06,L6,D06,50500.0,0.0,568.4,10100.0,6060.0,108.95,67337.35
28194,E01962,2025-08,D09,L4,D09,22500.0,0.0,54.03,4500.0,2700.0,172.31,29926.34
28195,E01963,2025-08,D01,L3,D01,15800.0,0.0,917.74,3160.0,1896.0,287.15,22060.89
28196,E01964,2025-08,D02,L3,D02,18400.0,0.0,44.03,3680.0,2208.0,57.65,24389.68
28197,E01965,2025-08,D01,L3,D01,16200.0,0.0,371.13,3240.0,1944.0,380.45,22135.58
28198,E01966,2025-08,D01,L3,D01,17100.0,0.0,548.53,3420.0,2052.0,132.77,23253.3
28199,E01967,2025-08,D06,L1,D06,7800.0,0.0,31.55,1560.0,936.0,177.67,10505.22
28200,E01968,2025-08,D11,L1,D11,7100.0,0.0,64.81,1420.0,852.0,66.71,9503.52
28201,E01969,2025-08,D06,L5,D06,32700.0,0.0,386.15,6540.0,3924.0,142.81,43692.96
28202,E01970,2025-08,D04,L1,D04,9100.0,0.0,61.2,1820.0,1092.0,203.91,12277.11
28203,E01972,2025-08,D03,L4,D03,24600.0,0.0,1444.16,4920.0,2952.0,279.44,34195.6
28204,E01973,2025-08,D01,L1,D01,8800.0,0.0,261.35,1760.0,1056.0,140.94,12018.29
28205,E01974,2025-08,D11,L3,D11,17900.0,0.0,106.33,3580.0,2148.0,134.37,23868.7
28206,E01975,2025-08,D05,L3,D05,15400.0,0.0,497.22,3080.0,1848.0,65.9,20891.12
28207,E01976,2025-08,D01,L3,D01,18600.0,0.0,258.02,3720.0,2232.0,397.53,25207.55
28208,E01977,2025-08,D02,L3,D02,17300.0,0.0,64.23,3460.0,2076.0,214.16,23114.39
28209,E01978,2025-08,D01,L1,D01,8000.0,0.0,103.7,1600.0,960.0,212.33,10876.03
28210,E01979,2025-08,D07,L1,D07,8600.0,0.0,142.81,1720.0,1032.0,313.75,11808.56
